Gene Symbol,Deletion,Diploid,Gain
CDK5RAP3,3.33,92.76,3.91
COPZ2,3.33,92.76,3.91
MIR152,3.33,92.76,3.91
hsa-mir-152,3.33,92.76,3.91
NFE2L1,3.33,92.76,3.91
CBX1,3.33,92.76,3.91
SNX11,3.33,92.76,3.91
SKAP1,3.33,92.76,3.91
MIR1203,3.33,92.76,3.91
hsa-mir-1203,3.33,92.76,3.91
HOXB1,3.33,92.76,3.91
HOXB2,3.33,92.76,3.91
HOXB3,3.33,92.76,3.91
HOXB4,3.33,92.76,3.91
MIR10A,3.33,92.76,3.91
hsa-mir-10a,3.33,92.76,3.91
LOC404266,3.33,92.76,3.91
HOXB5,3.33,92.76,3.91
HOXB6,3.13,92.76,4.11
HOXB7,3.13,92.76,4.11
HOXB8,3.13,92.76,4.11
HOXB9,3.13,92.76,4.11
MIR196A1,3.13,92.76,4.11
hsa-mir-196a-1,3.13,92.76,4.11
HOXB13-AS1,3.13,92.76,4.11
HOXB13,3.13,92.76,4.11
MIR3185,3.13,92.76,4.11
PRAC,3.13,92.76,4.11
hsa-mir-3185,3.13,92.76,4.11
TTLL6,3.13,92.76,4.11
CALCOCO2,3.13,92.95,3.91
ATP5G1,3.13,92.76,4.11
UBE2Z,3.13,92.76,4.11
SNF8,3.13,92.76,4.11
GIP,3.13,92.76,4.11
IGF2BP1,3.13,92.76,4.11
B4GALNT2,3.13,92.76,4.11
ABI3,2.94,92.95,4.11
GNGT2,2.94,92.95,4.11
PHOSPHO1,2.94,92.95,4.11
FLJ40194,2.94,92.76,4.31
ZNF652,2.94,92.76,4.31
PHB,2.94,92.76,4.31
NGFR,2.94,92.56,4.5
NXPH3,2.94,92.56,4.5
SPOP,3.13,92.17,4.7
SLC35B1,3.13,92.17,4.7
FAM117A,3.13,92.17,4.7
KAT7,3.13,92.17,4.7
TAC4,3.13,92.17,4.7
FLJ45513,3.13,92.17,4.7
DLX4,3.13,92.17,4.7
DLX3,3.13,92.17,4.7
LOC284080,3.13,92.17,4.7
ITGA3,3.13,92.17,4.7
PDK2,3.13,92.17,4.7
SAMD14,3.13,92.17,4.7
PPP1R9B,3.13,92.17,4.7
SGCA,3.13,92.17,4.7
HILS1,3.13,92.17,4.7
COL1A1,3.13,92.17,4.7
TMEM92,2.94,92.37,4.7
XYLT2,2.74,92.56,4.7
MRPL27,2.74,92.56,4.7
EME1,2.74,92.56,4.7
LRRC59,2.74,92.56,4.7
ACSF2,2.74,92.56,4.7
CHAD,2.74,92.56,4.7
RSAD1,2.74,92.56,4.7
MYCBPAP,2.74,92.56,4.7
EPN3,2.74,92.56,4.7
SPATA20,2.74,92.56,4.7
CACNA1G,2.74,92.56,4.7
LOC253962,2.74,92.56,4.7
ABCC3,2.74,92.56,4.7
ANKRD40,2.74,92.56,4.7
LUC7L3,2.74,92.56,4.7
LINC00483,2.74,92.56,4.7
WFIKKN2,2.74,92.56,4.7
LOC400604,2.74,92.56,4.7
TOB1,2.74,92.56,4.7
SPAG9,2.74,92.17,5.09
NME1-NME2,2.54,92.37,5.09
NME1,2.54,92.37,5.09
NME2,2.54,92.37,5.09
MBTD1,2.54,91.98,5.48
UTP18,2.54,91.98,5.48
CA10,2.54,91.59,5.87
LOC100506650,2.74,91.59,5.68
KIF2B,2.54,91.59,5.88
TOM1L1,2.74,91.19,6.07
COX11,2.74,91.19,6.07
STXBP4,2.74,91.19,6.07
HLF,2.74,91.39,5.87
MMD,2.74,91.19,6.07
TMEM100,2.74,91.19,6.07
PCTP,2.74,91.19,6.07
ANKFN1,2.74,90.8,6.46
NOG,2.54,91.19,6.27
C17orf67,2.54,91.19,6.27
DGKE,2.54,91.19,6.27
MTVR2,2.54,91.19,6.27
MIR3614,2.54,91.19,6.27
TRIM25,2.54,91.0,6.46
COIL,2.54,91.0,6.46
SCPEP1,2.54,91.0,6.46
RNF126P1,2.54,91.0,6.46
AKAP1,2.54,90.8,6.65
MSI2,2.35,90.8,6.85
MRPS23,2.15,90.8,7.05
CUEDC1,2.15,90.8,7.05
VEZF1,2.15,90.8,7.05
SRSF1,2.15,90.8,7.05
DYNLL2,2.15,90.8,7.05
MSX2P1,2.15,90.8,7.05
OR4D1,2.15,90.8,7.05
OR4D2,2.15,90.8,7.05
EPX,2.15,90.8,7.05
MKS1,2.15,90.8,7.05
LPO,2.15,90.8,7.05
MPO,2.15,90.8,7.05
BZRAP1,2.15,91.0,6.85
LOC100506779,2.15,91.0,6.85
MIR142,2.15,91.0,6.85
MIR4736,2.15,91.0,6.85
hsa-mir-142,2.15,91.0,6.85
SUPT4H1,2.15,91.0,6.85
RNF43,2.15,91.0,6.85
HSF5,2.15,91.0,6.85
MTMR4,2.15,91.0,6.85
SEPT4,2.15,91.0,6.85
C17orf47,2.15,91.0,6.85
TEX14,2.15,91.0,6.85
RAD51C,2.15,91.19,6.65
PPM1E,2.35,90.8,6.85
TRIM37,2.35,90.8,6.85
SKA2,2.15,91.0,6.85
MIR454,2.15,91.0,6.85
hsa-mir-454,2.15,91.0,6.85
MIR301A,2.15,91.0,6.85
PRR11,2.15,91.0,6.85
hsa-mir-301a,2.15,91.0,6.85
SMG8,2.15,91.0,6.85
GDPD1,2.15,91.0,6.85
YPEL2,2.15,91.0,6.85
MIR4729,2.15,91.0,6.85
DHX40,2.15,90.8,7.04
CLTC,2.15,90.8,7.04
PTRH2,2.15,90.8,7.04
VMP1,2.15,90.8,7.04
MIR21,2.15,90.8,7.04
hsa-mir-21,2.15,90.8,7.04
TUBD1,2.15,90.8,7.04
RPS6KB1,1.96,90.8,7.24
RNFT1,1.96,90.8,7.24
TBC1D3P1-DHX40P1,1.96,90.8,7.24
HEATR6,1.96,90.8,7.24
MIR4737,1.96,90.8,7.24
LOC645638,1.96,90.8,7.24
LOC653653,1.96,90.8,7.24
CA4,1.96,90.8,7.24
USP32,1.96,90.8,7.24
SCARNA20,1.96,90.8,7.24
C17orf64,2.15,90.8,7.04
APPBP2,2.15,90.8,7.04
PPM1D,2.35,90.61,7.04
BCAS3,2.35,90.61,7.04
TBX2,2.35,90.8,6.85
C17orf82,2.35,90.8,6.85
TBX4,2.16,90.8,7.05
NACA2,2.16,90.8,7.05
BRIP1,2.35,90.8,6.85
INTS2,1.96,91.0,7.04
MED13,1.96,91.0,7.04
TBC1D3P2,1.96,91.0,7.04
EFCAB3,2.15,91.0,6.85
METTL2A,2.15,91.0,6.85
TLK2,2.15,91.0,6.85
MRC2,2.15,91.0,6.85
MARCH10,2.15,91.19,6.66
MIR548W,2.16,90.8,7.04
hsa-mir-633,2.15,91.0,6.85
TANC2,2.16,90.61,7.24
CYB561,1.96,91.0,7.04
ACE,1.96,91.0,7.04
KCNH6,1.96,91.0,7.04
DCAF7,1.96,90.8,7.24
TACO1,1.96,90.8,7.24
MAP3K3,1.96,90.8,7.24
LIMD2,1.96,90.8,7.24
LOC729683,1.96,90.8,7.24
STRADA,1.96,90.8,7.24
CCDC47,1.96,91.0,7.05
DDX42,1.96,91.0,7.05
FTSJ3,1.96,91.0,7.05
PSMC5,1.96,91.0,7.05
SMARCD2,1.96,91.0,7.05
TCAM1P,1.96,91.0,7.05
CSH2,1.96,91.0,7.05
GH2,1.96,91.0,7.05
CSH1,1.96,91.0,7.05
CSHL1,1.96,91.0,7.05
GH1,1.96,91.0,7.05
CD79B,1.96,91.0,7.05
SCN4A,1.96,91.0,7.05
C17orf72,1.96,91.0,7.05
ICAM2,1.96,91.0,7.05
ERN1,1.96,91.0,7.05
SNORA76,1.96,91.0,7.05
SNORD104,1.96,91.0,7.05
TEX2,1.96,91.0,7.05
PECAM1,1.96,91.0,7.05
MILR1,1.96,91.0,7.05
POLG2,1.96,91.0,7.05
DDX5,1.96,91.0,7.05
CEP95,1.96,91.0,7.05
MIR3064,1.96,91.0,7.05
MIR5047,1.96,91.0,7.05
SMURF2,1.96,90.8,7.24
LOC146880,1.96,90.8,7.24
PLEKHM1P,1.96,90.8,7.24
hsa-mir-4315-2,1.96,90.8,7.24
LRRC37A3,1.96,90.8,7.24
AMZ2P1,1.96,90.8,7.24
GNA13,1.96,90.61,7.44
RGS9,1.96,90.8,7.24
AXIN2,1.96,90.8,7.24
CEP112,1.96,90.8,7.24
APOH,1.96,90.8,7.24
PRKCA,1.96,90.8,7.24
MIR634,1.96,91.0,7.05
hsa-mir-634,1.96,91.0,7.05
CACNG5,2.15,91.0,6.85
CACNG4,2.15,91.0,6.85
CACNG1,2.15,91.0,6.85
HELZ,2.15,90.8,7.05
PSMD12,2.15,90.8,7.05
PITPNC1,1.96,90.8,7.24
hsa-mir-548d-2,1.96,90.8,7.24
NOL11,1.96,91.0,7.05
SNORA38B,1.96,91.0,7.05
BPTF,1.96,91.0,7.05
C17orf58,1.96,91.0,7.05
KPNA2,1.96,90.8,7.24
LOC100499466,1.96,90.8,7.24
LOC440461,1.96,90.8,7.24
AMZ2,1.96,90.8,7.24
ARSG,1.96,90.8,7.24
SLC16A6,1.96,90.8,7.24
MIR635,1.96,90.8,7.24
WIPI1,1.96,90.8,7.24
hsa-mir-635,1.96,90.8,7.24
PRKAR1A,1.96,90.8,7.24
FAM20A,1.96,90.8,7.24
ABCA8,2.15,90.61,7.24
ABCA9,2.15,90.61,7.24
ABCA6,2.15,90.41,7.44
MIR4524A,2.15,90.61,7.24
ABCA10,2.15,90.41,7.44
ABCA5,2.15,90.41,7.44
MAP2K6,2.15,90.22,7.63
KCNJ16,1.96,90.22,7.83
KCNJ2-AS1,1.96,90.22,7.83
KCNJ2,1.96,90.22,7.83
SOX9,1.57,90.41,8.02
LOC100499467,1.96,89.82,8.22
LINC00511,1.96,89.82,8.22
SLC39A11,1.96,89.63,8.42
SSTR2,1.76,90.02,8.22
COG1,1.76,90.02,8.22
FAM104A,1.76,90.02,8.22
C17orf80,1.76,90.02,8.22
CPSF4L,1.76,90.02,8.22
CDC42EP4,1.76,90.02,8.22
SDK2,1.76,89.82,8.42
LINC00469,1.96,90.02,8.02
LOC400620,1.76,90.22,8.02
BTBD17,1.96,90.02,8.02
C17orf77,1.96,90.02,8.02
CD300A,1.96,90.02,8.02
CD300C,1.96,90.02,8.02
CD300E,1.96,90.02,8.02
CD300LB,1.96,90.02,8.02
CD300LD,1.96,90.02,8.02
CD300LF,1.96,90.02,8.02
DNAI2,1.96,90.02,8.02
GPR142,1.96,90.02,8.02
GPRC5C,1.96,90.02,8.02
KIF19,1.96,90.02,8.02
MGC16275,1.96,90.02,8.02
RAB37,1.96,90.02,8.02
RPL38,1.96,90.02,8.02
TTYH2,1.96,90.02,8.02
MIR3615,1.96,90.02,8.02
SLC9A3R1,1.96,90.02,8.02
NAT9,1.96,90.02,8.02
TMEM104,1.96,90.02,8.02
GRIN2C,1.96,90.02,8.02
FDXR,1.96,90.02,8.02
FADS6,1.96,90.02,8.02
USH1G,1.96,90.02,8.02
OTOP2,1.96,90.02,8.02
OTOP3,1.96,90.02,8.02
C17orf28,1.96,90.02,8.02
CDR2L,1.96,90.02,8.02
ICT1,1.96,90.02,8.02
ATP5H,1.96,90.02,8.02
KCTD2,1.96,90.02,8.02
SLC16A5,1.96,90.02,8.02
ARMC7,1.96,90.02,8.02
HN1,1.96,90.02,8.02
NT5C,1.96,90.02,8.02
SUMO2,1.76,90.22,8.02
NUP85,1.76,90.22,8.02
GGA3,1.76,90.02,8.22
MIF4GD,1.76,89.82,8.42
MRPS7,1.76,90.02,8.22
LOC100287042,1.76,89.82,8.42
SLC25A19,1.76,89.63,8.61
GRB2,1.76,89.63,8.61
MIR3678,1.76,89.63,8.61
KIAA0195,1.76,89.82,8.42
CASKIN2,1.76,89.82,8.42
TSEN54,1.76,89.82,8.42
LLGL2,1.76,89.82,8.42
MYO15B,1.76,89.82,8.42
RECQL5,1.76,89.82,8.42
C17orf109,1.76,89.82,8.42
C17orf110,1.76,89.82,8.42
SAP30BP,1.76,89.82,8.42
ITGB4,1.76,89.82,8.42
GALK1,1.76,89.82,8.42
H3F3B,1.76,89.82,8.42
MIR4738,1.76,89.82,8.42
UNK,1.76,89.82,8.42
UNC13D,1.76,89.82,8.42
WBP2,1.76,89.82,8.42
TRIM47,1.76,89.82,8.42
TRIM65,1.76,89.82,8.42
MRPL38,1.76,89.82,8.42
FBF1,1.76,89.82,8.42
ACOX1,1.76,89.82,8.42
TEN1-CDK3,1.76,89.82,8.42
TEN1,1.76,89.82,8.42
CDK3,1.76,89.82,8.42
EVPL,1.76,89.82,8.42
SRP68,1.76,89.82,8.42
GALR2,1.76,89.82,8.42
ZACN,1.76,89.82,8.42
EXOC7,1.76,89.82,8.42
FOXJ1,1.96,89.82,8.22
LOC100507218,1.96,89.82,8.22
RNF157,1.96,89.82,8.22
FAM100B,2.15,89.82,8.02
QRICH2,2.15,89.63,8.22
PRPSAP1,2.15,89.63,8.22
SPHK1,2.15,89.63,8.22
UBE2O,2.35,89.43,8.22
AANAT,2.35,89.43,8.22
RHBDF2,2.35,89.43,8.22
CYGB,2.35,89.43,8.22
PRCD,2.35,89.43,8.22
LOC100507246,2.35,89.43,8.22
SNORD1A,2.35,89.43,8.22
SNORD1B,2.35,89.43,8.22
SNORD1C,2.35,89.43,8.22
ST6GALNAC2,2.35,89.43,8.22
ST6GALNAC1,2.35,89.43,8.22
MXRA7,2.35,89.43,8.22
JMJD6,2.35,89.43,8.22
METTL23,2.35,89.43,8.22
MFSD11,2.35,89.63,8.02
MIR636,2.35,89.63,8.02
SRSF2,2.35,89.63,8.02
hsa-mir-636,2.35,89.63,8.02
MGAT5B,2.35,89.82,7.82
LINC00338,2.15,90.02,7.82
SCARNA16,2.15,90.02,7.82
SEC14L1,2.15,90.02,7.82
SEPT9,2.15,90.02,7.82
MIR4316,2.15,90.02,7.82
hsa-mir-4316,2.15,90.02,7.82
LOC100507351,2.15,90.02,7.82
FLJ45079,2.15,89.24,8.61
TNRC6C,2.15,89.24,8.61
LOC100131096,2.15,89.24,8.61
TMC6,2.15,89.24,8.61
TMC8,2.15,89.24,8.61
C17orf99,2.15,89.24,8.61
SYNGR2,2.15,89.24,8.61
TK1,2.15,89.24,8.61
AFMID,2.15,89.24,8.61
BIRC5,2.15,89.24,8.61
TMEM235,2.15,89.24,8.61
SOCS3,2.15,89.24,8.61
PGS1,2.15,89.24,8.61
DNAH17,2.15,89.24,8.61
CYTH1,2.15,89.24,8.61
USP36,2.15,89.43,8.41
TIMP2,2.15,89.43,8.41
LOC100653515,2.15,89.43,8.41
LGALS3BP,2.15,89.43,8.41
CANT1,2.15,89.43,8.41
C1QTNF1,2.15,89.43,8.41
LOC100507410,2.15,89.43,8.41
ENGASE,2.15,89.43,8.41
RBFOX3,2.15,89.04,8.81
MIR4739,2.15,89.24,8.61
ENPP7,2.15,89.24,8.61
CBX2,2.15,89.24,8.61
CBX8,2.15,89.24,8.61
CBX4,2.15,89.04,8.8
TBC1D16,2.15,88.85,9.0
CCDC40,2.15,88.85,9.0
GAA,2.15,88.85,9.0
EIF4A3,2.15,88.85,9.0
CARD14,2.15,88.85,9.0
SGSH,2.15,88.65,9.19
SLC26A11,2.15,88.65,9.19
LOC100294362,2.35,88.45,9.19
RNF213,2.35,88.45,9.19
ENDOV,2.35,88.45,9.19
MIR4730,2.35,88.45,9.19
NPTX1,2.35,88.65,9.0
RPTOR,2.35,88.65,9.0
CHMP6,2.35,88.65,9.0
BAIAP2,2.55,88.45,9.0
FLJ90757,2.55,88.45,9.0
AATK,2.55,88.45,9.0
MIR3065,2.55,88.45,9.0
MIR338,2.55,88.45,9.0
MIR657,2.55,88.45,9.0
hsa-mir-3065,2.55,88.45,9.0
hsa-mir-338,2.55,88.45,9.0
hsa-mir-657,2.55,88.45,9.0
MIR1250,2.55,88.45,9.0
hsa-mir-1250,2.55,88.45,9.0
AATK-AS1,2.55,88.45,9.0
AZI1,2.55,88.45,9.0
C17orf56,2.74,88.06,9.19
C17orf89,2.74,88.06,9.19
SLC38A10,2.74,88.06,9.19
LINC00482,2.74,88.06,9.19
TMEM105,2.74,87.87,9.39
BAHCC1,2.74,87.48,9.78
MIR4740,2.74,87.87,9.39
MIR3186,2.74,87.48,9.78
hsa-mir-3186,2.74,87.48,9.78
ACTG1,2.74,87.48,9.78
FSCN2,2.74,87.48,9.78
C17orf70,2.74,87.48,9.78
NPLOC4,2.74,87.48,9.78
TSPAN10,2.74,87.48,9.78
PDE6G,2.74,87.48,9.78
C17orf90,2.74,87.48,9.78
CCDC137,2.74,87.48,9.78
ARL16,2.74,87.48,9.78
HGS,2.74,87.48,9.78
MRPL12,2.74,87.48,9.78
SLC25A10,2.74,87.48,9.78
FAM195B,2.93,87.48,9.58
GCGR,2.93,87.48,9.58
PPP1R27,2.93,87.87,9.19
P4HB,2.93,87.87,9.19
ARHGDIA,2.93,87.87,9.19
ALYREF,2.93,87.67,9.39
ANAPC11,2.93,87.67,9.39
NPB,2.93,87.67,9.39
PCYT2,2.93,87.67,9.39
SIRT7,2.93,87.67,9.39
MAFG,2.93,87.67,9.39
MAFG-AS1,2.93,87.67,9.39
PYCR1,2.93,87.67,9.39
MYADML2,2.93,87.67,9.39
NOTUM,2.93,87.67,9.39
ASPSCR1,2.93,87.67,9.39
LRRC45,2.93,87.67,9.39
STRA13,2.93,87.67,9.39
RAC3,2.93,87.67,9.39
DCXR,2.93,87.67,9.39
GPS1,2.93,87.67,9.39
RFNG,2.93,87.67,9.39
DUS1L,2.93,87.67,9.39
FASN,2.93,87.67,9.39
CCDC57,3.33,87.28,9.39
CSNK1D,3.33,87.28,9.39
SLC16A3,3.33,87.28,9.39
CD7,3.33,87.28,9.39
SECTM1,3.33,87.28,9.39
TEX19,3.33,87.28,9.39
UTS2R,3.33,87.28,9.39
C17orf101,3.53,87.08,9.39
HEXDC,3.53,87.08,9.39
C17orf62,3.72,87.08,9.2
NARF,3.92,86.89,9.2
FOXK2,3.92,86.89,9.2
WDR45L,3.91,86.89,9.2
RAB40B,3.91,86.89,9.2
FN3KRP,4.11,86.69,9.2
FN3K,4.3,86.5,9.2
TBCD,4.3,86.5,9.2
ZNF750,4.3,86.5,9.2
B3GNTL1,4.3,86.5,9.2
FLJ43681,4.3,86.5,9.2
METRNL,4.3,86.5,9.2
COLEC12,14.68,81.02,4.31
ROCK1P1,14.68,81.02,4.31
THOC1,14.68,81.02,4.31
USP14,14.68,81.02,4.31
C18orf56,14.68,81.02,4.31
CETN1,14.68,81.02,4.31
CLUL1,14.68,81.02,4.31
ENOSF1,14.68,81.02,4.31
TYMS,14.68,81.02,4.31
YES1,14.68,81.02,4.31
ADCYAP1,14.48,81.21,4.31
LINC00470,14.48,81.21,4.31
METTL4,14.29,81.6,4.11
CBX3P2,14.29,81.6,4.11
NDC80,14.29,81.6,4.11
SMCHD1,14.29,81.6,4.11
EMILIN2,13.7,82.19,4.11
LPIN2,13.89,82.19,3.91
LOC727896,13.89,82.19,3.91
MYOM1,13.89,82.19,3.91
MYL12A,13.7,82.19,4.11
MYL12B,13.7,82.19,4.11
TGIF1,13.7,82.19,4.11
DLGAP1,13.7,81.8,4.51
FLJ35776,13.7,82.39,3.91
LOC201477,13.7,82.19,4.11
LOC284215,13.7,82.19,4.11
C18orf42,12.92,82.78,4.31
LINC00526,12.92,82.78,4.31
LOC339290,12.92,82.78,4.31
ZFP161,12.92,82.78,4.31
EPB41L3,13.11,82.78,4.11
LOC645355,13.11,82.78,4.11
MIR3976,13.11,82.78,4.11
TMEM200C,13.31,82.58,4.11
L3MBTL4,13.31,82.58,4.11
LOC100130480,13.31,82.58,4.11
MIR4317,13.31,82.58,4.11
hsa-mir-4317,13.31,82.58,4.11
ARHGAP28,13.5,82.58,3.91
LOC400643,13.5,82.58,3.91
LAMA1,13.5,82.58,3.91
LRRC30,13.31,82.78,3.91
PTPRM,13.11,82.78,4.11
LOC100192426,13.31,82.78,3.91
RAB12,13.31,82.78,3.91
CCDC165,13.31,82.78,3.91
NDUFV2,13.31,82.78,3.91
ANKRD12,13.31,82.78,3.91
TWSG1,13.31,82.78,3.91
RALBP1,13.31,82.78,3.91
PPP4R1,13.31,82.78,3.91
RAB31,13.31,82.78,3.91
TXNDC2,13.11,82.97,3.91
VAPA,13.11,82.97,3.91
APCDD1,13.31,82.78,3.91
NAPG,13.31,82.78,3.91
PIEZO2,13.11,82.97,3.91
GNAL,13.11,83.37,3.52
CHMP1B,13.11,83.37,3.52
MPPE1,13.11,83.37,3.52
IMPA2,13.11,83.37,3.52
CIDEA,13.31,83.17,3.52
TUBB6,13.31,83.17,3.52
AFG3L2,13.31,83.17,3.52
SLMO1,13.31,83.17,3.52
SPIRE1,13.31,83.17,3.52
PSMG2,13.31,83.17,3.52
CEP76,13.31,83.17,3.52
PTPN2,13.31,83.17,3.52
SEH1L,13.31,83.17,3.52
CEP192,13.31,83.17,3.52
C18orf1,13.31,83.17,3.52
LOC100288122,13.31,83.17,3.52
MIR4526,13.31,83.17,3.52
FAM210A,13.31,83.17,3.52
RNMT,13.31,83.17,3.52
MC5R,13.31,83.37,3.33
MC2R,13.11,83.37,3.53
ANKRD20A5P,13.11,83.37,3.53
CYP4F35P,13.11,83.37,3.53
ZNF519,13.11,83.37,3.53
CXADRP3,13.11,83.56,3.33
POTEC,13.31,83.37,3.33
ANKRD30B,12.14,84.54,3.33
LOC644669,12.14,84.54,3.33
MIR3156-2,12.14,84.54,3.33
ROCK1,12.14,84.54,3.33
hsa-mir-3156-2,12.14,84.54,3.33
GREB1L,12.14,84.54,3.33
ESCO1,12.14,84.54,3.33
SNRPD1,12.14,84.54,3.33
ABHD3,12.14,84.54,3.33
MIR320C1,12.14,84.54,3.33
hsa-mir-320c-1,12.14,84.54,3.33
MIB1,12.14,84.34,3.53
MIR1-2,12.14,84.34,3.53
MIR133A1,12.14,84.34,3.53
hsa-mir-1-2,12.14,84.34,3.53
hsa-mir-133a-1,12.14,84.34,3.53
GATA6,12.14,84.54,3.33
CTAGE1,12.14,84.54,3.33
MIR4741,12.14,84.54,3.33
RBBP8,12.33,84.54,3.13
CABLES1,12.33,84.54,3.13
TMEM241,12.14,84.74,3.13
RIOK3,12.14,84.74,3.13
C18orf8,12.33,84.54,3.13
NPC1,12.33,84.54,3.13
ANKRD29,12.33,84.54,3.13
LAMA3,12.33,84.34,3.33
TTC39C,12.33,84.34,3.33
CABYR,12.33,84.34,3.33
OSBPL1A,12.53,84.15,3.33
MIR320C2,12.53,84.15,3.33
hsa-mir-320c-2,12.53,84.15,3.33
IMPACT,12.53,84.15,3.33
HRH4,12.53,84.15,3.33
LOC729950,12.72,83.95,3.33
ZNF521,12.72,83.95,3.33
SS18,12.33,84.15,3.52
PSMA8,12.33,84.15,3.52
TAF4B,12.14,84.15,3.72
KCTD1,11.94,84.34,3.72
LOC728606,11.94,84.34,3.72
AQP4,11.94,84.34,3.72
CHST9-AS1,11.94,84.34,3.72
CHST9,11.94,84.34,3.72
CDH2,11.94,84.34,3.72
MIR302F,12.14,84.54,3.33
hsa-mir-302f,12.14,84.54,3.33
DSC3,11.94,84.74,3.33
DSC2,12.13,84.74,3.14
DSC1,12.13,84.74,3.14
DSG1,12.13,84.74,3.14
DSG4,11.94,84.74,3.33
DSG3,11.94,84.74,3.33
DSG2,11.94,84.74,3.33
LOC100652770,11.94,84.74,3.33
TTR,11.94,84.74,3.33
B4GALT6,11.94,84.74,3.33
MCART2,11.94,84.74,3.33
TRAPPC8,12.13,84.54,3.33
RNF125,12.13,84.54,3.33
RNF138,12.13,84.54,3.33
MEP1B,12.13,84.54,3.33
FAM59A,12.13,84.54,3.33
WBP11P1,11.94,84.74,3.33
KLHL14,11.94,84.74,3.33
C18orf34,11.94,84.74,3.33
ASXL3,11.94,84.74,3.33
NOL4,11.94,84.74,3.33
DTNA,12.13,84.54,3.33
MAPRE2,11.94,84.74,3.33
ZNF397,11.94,84.74,3.33
ZSCAN30,11.94,84.74,3.33
ZNF271,11.94,84.74,3.33
ZNF24,11.94,84.74,3.33
ZNF396,11.94,84.74,3.33
INO80C,11.94,84.74,3.33
MIR3975,11.94,84.74,3.33
GALNT1,11.94,84.74,3.33
MIR187,12.13,84.74,3.13
hsa-mir-187,12.13,84.74,3.13
C18orf21,12.13,84.74,3.13
RPRD1A,12.13,84.74,3.13
SLC39A6,12.13,84.74,3.13
ELP2,12.13,84.74,3.13
MOCOS,12.13,84.74,3.13
FHOD3,12.13,84.74,3.13
TPGS2,12.13,84.74,3.13
KIAA1328,12.13,84.74,3.13
CELF4,12.13,84.74,3.13
MIR4318,12.13,84.74,3.13
hsa-mir-4318,12.13,84.74,3.13
LOC647946,12.33,84.54,3.13
hsa-mir-924,12.52,84.54,2.94
KC6,12.72,84.15,3.13
PIK3C3,12.72,84.15,3.14
LOC284260,12.72,84.15,3.14
RIT2,12.72,84.15,3.14
SYT4,12.72,84.15,3.13
SETBP1,13.31,83.95,2.74
MIR4319,13.31,83.95,2.74
hsa-mir-4319,13.31,83.95,2.74
SLC14A2,13.11,83.95,2.94
SLC14A1,13.31,83.95,2.74
SIGLEC15,13.31,83.95,2.74
EPG5,13.31,83.95,2.74
PSTPIP2,13.31,83.95,2.74
ATP5A1,13.31,83.95,2.74
HAUS1,13.31,83.95,2.74
C18orf25,13.31,83.76,2.94
RNF165,13.11,83.95,2.94
LOXHD1,13.11,84.15,2.74
ST8SIA5,13.11,83.95,2.94
PIAS2,13.31,83.95,2.74
KATNAL2,13.11,84.15,2.74
LOC100506888,13.11,84.15,2.74
TCEB3CL,13.11,84.15,2.74
TCEB3C,13.11,84.15,2.74
TCEB3B,13.11,84.15,2.74
HDHD2,13.31,83.95,2.74
IER3IP1,13.31,83.95,2.74
SMAD2,13.11,84.15,2.74
ZBTB7C,13.11,84.15,2.74
CTIF,13.11,84.15,2.74
MIR4743,13.11,84.15,2.74
SMAD7,13.11,83.95,2.94
DYM,13.31,83.76,2.94
MIR4744,13.11,83.95,2.94
C18orf32,13.31,83.95,2.74
MIR1539,13.31,83.95,2.74
RPL17-C18ORF32,13.31,83.95,2.74
RPL17,13.31,83.95,2.74
SNORD58C,13.31,83.95,2.74
hsa-mir-1539,13.31,83.95,2.74
SNORD58A,13.31,83.95,2.74
SNORD58B,13.31,83.95,2.74
LIPG,13.31,83.76,2.94
ACAA2,13.31,83.95,2.74
SCARNA17,13.31,83.95,2.74
MYO5B,13.31,83.95,2.74
MIR4320,13.31,83.95,2.74
hsa-mir-4320,13.31,83.95,2.74
CCDC11,13.5,83.76,2.74
MBD1,13.5,83.76,2.74
CXXC1,13.5,83.76,2.74
SKA1,13.5,83.76,2.74
MAPK4,13.5,83.76,2.74
MRO,13.5,83.76,2.74
ME2,13.5,83.76,2.74
ELAC1,13.5,83.76,2.74
SMAD4,13.5,83.76,2.74
MEX3C,13.5,83.76,2.74
LOC100287225,13.5,83.76,2.74
DCC,13.31,83.37,3.33
MBD2,13.5,83.56,2.94
SNORA37,13.5,83.56,2.94
POLI,13.5,83.56,2.94
STARD6,13.5,83.56,2.94
C18orf54,13.5,83.56,2.94
C18orf26,13.5,83.56,2.94
RAB27B,13.5,83.37,3.14
CCDC68,13.5,83.37,3.14
TCF4,13.5,83.37,3.14
MIR4529,13.5,83.37,3.14
LOC100505474,13.51,83.37,3.14
TXNL1,13.51,83.17,3.33
WDR7,13.51,83.17,3.33
BOD1P,13.5,83.17,3.33
ST8SIA3,13.5,83.17,3.33
ONECUT2,13.7,82.97,3.33
FECH,13.7,82.97,3.33
NARS,13.7,82.97,3.33
LOC100505549,13.7,82.97,3.33
ATP8B1,13.7,82.97,3.33
NEDD4L,13.7,82.97,3.33
MIR122,13.7,82.97,3.33
MIR3591,13.7,82.97,3.33
hsa-mir-122,13.7,82.97,3.33
ALPK2,13.5,83.17,3.33
MALT1,13.5,83.17,3.33
